root	link	raw_target	target_kind	resolves_into_opencode	dangling	origin	class	target_if_opencode_compat_kept	target_if_no_compat	class_basis	note
.opencode	.opencode/hooks/session-cleanup/opencode/session-cleanup.js	../../../plugins/session-cleanup.js	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/session-lifecycle/claude/compact-inject.js	../../../skills/system-spec-kit/runtime/dist/hooks/claude/compact-inject.js	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/session-lifecycle/claude/compact-inject.ts	../../../skills/system-spec-kit/runtime/hooks/claude/compact-inject.ts	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/session-lifecycle/claude/session-prime.js	../../../skills/system-spec-kit/runtime/dist/hooks/claude/session-prime.js	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/session-lifecycle/claude/session-prime.ts	../../../skills/system-spec-kit/runtime/hooks/claude/session-prime.ts	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/session-lifecycle/claude/session-stop.js	../../../skills/system-spec-kit/runtime/dist/hooks/claude/session-stop.js	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/session-lifecycle/claude/session-stop.ts	../../../skills/system-spec-kit/runtime/hooks/claude/session-stop.ts	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/session-lifecycle/codex/compact-inject.js	../../../skills/system-spec-kit/runtime/dist/hooks/codex/compact-inject.js	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/session-lifecycle/codex/compact-inject.ts	../../../skills/system-spec-kit/runtime/hooks/codex/compact-inject.ts	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/session-lifecycle/codex/session-start.js	../../../skills/system-spec-kit/runtime/dist/hooks/codex/session-start.js	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/session-lifecycle/codex/session-start.ts	../../../skills/system-spec-kit/runtime/hooks/codex/session-start.ts	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/session-lifecycle/codex/session-stop.js	../../../skills/system-spec-kit/runtime/dist/hooks/codex/session-stop.js	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/session-lifecycle/codex/session-stop.ts	../../../skills/system-spec-kit/runtime/hooks/codex/session-stop.ts	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/session-lifecycle/cursor/precompact.js	../../../skills/system-spec-kit/runtime/dist/hooks/cursor/precompact.js	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/session-lifecycle/cursor/precompact.ts	../../../skills/system-spec-kit/runtime/hooks/cursor/precompact.ts	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/session-lifecycle/cursor/session-end.js	../../../skills/system-spec-kit/runtime/dist/hooks/cursor/session-end.js	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/session-lifecycle/cursor/session-end.ts	../../../skills/system-spec-kit/runtime/hooks/cursor/session-end.ts	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/session-lifecycle/cursor/session-start.js	../../../skills/system-spec-kit/runtime/dist/hooks/cursor/session-start.js	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/session-lifecycle/cursor/session-start.ts	../../../skills/system-spec-kit/runtime/hooks/cursor/session-start.ts	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/session-lifecycle/devin/post-compaction.cjs	../../../skills/system-spec-kit/runtime/hooks/devin/post-compaction.cjs	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/session-lifecycle/devin/session-start.js	../../../skills/system-spec-kit/runtime/dist/hooks/devin/session-start.js	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/session-lifecycle/devin/session-start.ts	../../../skills/system-spec-kit/runtime/hooks/devin/session-start.ts	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/session-lifecycle/devin/session-stop.js	../../../skills/system-spec-kit/runtime/dist/hooks/devin/session-stop.js	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/session-lifecycle/devin/session-stop.ts	../../../skills/system-spec-kit/runtime/hooks/devin/session-stop.ts	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/session-lifecycle/pi/session-compact-context.ts	../../../skills/system-spec-kit/runtime/hooks/pi/session-compact-context.ts	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/session-lifecycle/pi/session-start-advisories.ts	../../../skills/system-spec-kit/runtime/hooks/pi/session-start-advisories.ts	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/session-lifecycle/pi/session-start-context.ts	../../../skills/system-spec-kit/runtime/hooks/pi/session-start-context.ts	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/session-lifecycle/pi/session-stop-context.ts	../../../skills/system-spec-kit/runtime/hooks/pi/session-stop-context.ts	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/sk-vision/devin/sk-vision.mjs	../../../skills/sk-vision/hooks/devin/sk-vision.mjs	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/sk-vision/opencode/sk-vision.ts	../../../skills/sk-vision/hooks/opencode/sk-vision.ts	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/sk-vision/pi/sk-vision.ts	../../../skills/sk-vision/hooks/pi/sk-vision.ts	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/skill-advisor/README.md	../../skills/system-skill-advisor/hooks/skill-advisor-hook.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/skill-advisor/claude/speckit-user-prompt-submit.ts	../../../skills/system-spec-kit/runtime/hooks/claude/user-prompt-submit.ts	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/skill-advisor/claude/user-prompt-submit.js	../../../skills/system-spec-kit/runtime/dist/hooks/claude/user-prompt-submit.js	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/skill-advisor/claude/user-prompt-submit.ts	../../../skills/system-skill-advisor/hooks/claude/user-prompt-submit.ts	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/skill-advisor/codex/user-prompt-submit.js	../../../skills/system-spec-kit/runtime/dist/hooks/codex/user-prompt-submit.js	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/skill-advisor/codex/user-prompt-submit.ts	../../../skills/system-spec-kit/runtime/hooks/codex/user-prompt-submit.ts	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/skill-advisor/cursor/user-prompt-submit.js	../../../skills/system-spec-kit/runtime/dist/hooks/cursor/user-prompt-submit.js	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/skill-advisor/cursor/user-prompt-submit.ts	../../../skills/system-spec-kit/runtime/hooks/cursor/user-prompt-submit.ts	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/skill-advisor/devin/user-prompt-submit.js	../../../skills/system-spec-kit/runtime/dist/hooks/devin/user-prompt-submit.js	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/skill-advisor/devin/user-prompt-submit.ts	../../../skills/system-spec-kit/runtime/hooks/devin/user-prompt-submit.ts	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/skill-advisor/opencode/system-skill-advisor.js	../../../plugins/system-skill-advisor.js	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/skill-advisor/pi/prompt-advisor.ts	../../../skills/system-skill-advisor/hooks/pi/prompt-advisor.ts	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/spec-gate/README.md	../../skills/system-spec-kit/runtime/hooks/lib/spec-gate/README.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/spec-gate/claude/spec-gate-classify.mjs	../../../skills/system-spec-kit/runtime/hooks/claude/spec-gate-classify.mjs	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/spec-gate/claude/spec-gate-enforce.mjs	../../../skills/system-spec-kit/runtime/hooks/claude/spec-gate-enforce.mjs	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/spec-gate/codex/spec-gate-classify.mjs	../../../skills/system-spec-kit/runtime/hooks/codex/spec-gate-classify.mjs	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/spec-gate/codex/spec-gate-enforce.mjs	../../../skills/system-spec-kit/runtime/hooks/codex/spec-gate-enforce.mjs	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/spec-gate/cursor/spec-gate-classify.mjs	../../../skills/system-spec-kit/runtime/hooks/cursor/spec-gate-classify.mjs	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/spec-gate/cursor/spec-gate-enforce.mjs	../../../skills/system-spec-kit/runtime/hooks/cursor/spec-gate-enforce.mjs	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/spec-gate/cursor/spec-gate-prebind.mjs	../../../skills/system-spec-kit/runtime/hooks/cursor/spec-gate-prebind.mjs	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/spec-gate/devin/spec-gate-classify.mjs	../../../skills/system-spec-kit/runtime/hooks/devin/spec-gate-classify.mjs	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/spec-gate/devin/spec-gate-enforce.mjs	../../../skills/system-spec-kit/runtime/hooks/devin/spec-gate-enforce.mjs	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/spec-gate/opencode/system-spec-gate.js	../../../plugins/system-spec-gate.js	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/spec-gate/pi/spec-gate-classify.ts	../../../skills/system-spec-kit/runtime/hooks/pi/spec-gate-classify.ts	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/spec-gate/pi/spec-gate-enforce.ts	../../../skills/system-spec-kit/runtime/hooks/pi/spec-gate-enforce.ts	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/hooks/task-dispatch/opencode/system-deep-loop-guard.js	../../../plugins/system-deep-loop-guard.js	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/install-guides/MCP - Chrome Dev Tools.md	../skills/mcp-tooling/mcp-chrome-devtools/INSTALL-GUIDE.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/install-guides/MCP - Code Mode.md	../skills/mcp-code-mode/INSTALL-GUIDE.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/install-guides/MCP - Skill Advisor.md	../skills/system-skill-advisor/INSTALL-GUIDE.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/install-guides/install-scripts/install-chrome-devtools.sh	../../skills/mcp-tooling/mcp-chrome-devtools/scripts/install.sh	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/install-guides/install-scripts/install-code-mode.sh	../../skills/mcp-code-mode/scripts/install.sh	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/manual-testing-playbook	skills/cli-external-orchestration/cli-opencode/manual-testing-playbook	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/plugins/sk-vision.js	../skills/sk-vision/vision-runtime/dist/plugin.js	relative	yes	yes	hand-made	regenerate	unchanged (resolves through .opencode compatibility link)	already dangling today: unchanged (link and target travel together into .skilled/)	both-lanes	
.opencode	.opencode/skills/mcp-code-mode/mcp-server/README.md	../README.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/sk-code/sk-code-mobile-cli/references/workflow-debug.md	../../shared/references/workflow-debug.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/sk-code/sk-code-mobile-cli/references/workflow-implement.md	../../shared/references/workflow-implement.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/sk-code/sk-code-mobile-cli/references/workflow-verify.md	../../shared/references/workflow-verify.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/sk-code/sk-code-obsidian/references/workflow-debug.md	../../shared/references/workflow-debug.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/sk-code/sk-code-obsidian/references/workflow-implement.md	../../shared/references/workflow-implement.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/sk-code/sk-code-obsidian/references/workflow-verify.md	../../shared/references/workflow-verify.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/sk-code/sk-code-opencode/references/workflow-debug.md	../../shared/references/workflow-debug.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/sk-code/sk-code-opencode/references/workflow-implement.md	../../shared/references/workflow-implement.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/sk-code/sk-code-opencode/references/workflow-verify.md	../../shared/references/workflow-verify.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/sk-code/sk-code-webflow/references/workflow-debug.md	../../shared/references/workflow-debug.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/sk-code/sk-code-webflow/references/workflow-implement.md	../../shared/references/workflow-implement.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/sk-code/sk-code-webflow/references/workflow-verify.md	../../shared/references/workflow-verify.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/sk-doc/scripts/audit_readmes.py	../sk-create-readme/scripts/audit_readmes.py	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/sk-doc/scripts/check-frontmatter-versions.sh	../shared/scripts/check-frontmatter-versions.sh	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/sk-doc/scripts/check_no_numbered_categories.py	../shared/scripts/check_no_numbered_categories.py	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/sk-doc/scripts/extract_structure.py	../shared/scripts/extract_structure.py	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/sk-doc/scripts/frontmatter-version.mjs	../shared/scripts/frontmatter-version.mjs	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/sk-doc/scripts/init_skill.py	../sk-create-skill/scripts/init_skill.py	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/sk-doc/scripts/package_skill.py	../sk-create-skill/scripts/package_skill.py	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/sk-doc/scripts/quick_validate.py	../shared/scripts/quick_validate.py	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/sk-doc/scripts/validate-flowchart.sh	../sk-create-diagram/scripts/validate-flowchart.sh	relative	yes	yes	hand-made	manual	unchanged (resolves through .opencode compatibility link)	already dangling today: unchanged (link and target travel together into .skilled/)	rule:contract-or-ci	defines what .opencode means or scopes a gate on it; a blind rewrite changes behaviour or silences a check
.opencode	.opencode/skills/sk-doc/scripts/validate_document.py	../shared/scripts/validate_document.py	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/sk-doc/scripts/validate_skill_package.py	../sk-create-skill/scripts/validate_skill_package.py	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/sk-git/scripts/hooks/opencode/sk-git-preflight-advisory.js	../../../../../plugins/sk-git-preflight-advisory.js	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
