id,source_run,source_path,source_locator,source_sha256,source_rank,source_iteration,original_recommendation,original_target,source_rationale,source_evidence,source_effort,source_impact,source_thread,source_mode,source_angle,source_uniqueness,taxonomy_layer,taxonomy_key,primary_rationale,disposition,disposition_rationale
DLR-C-074,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/73,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,26,"Replace single-score candidate selection with blocker-aware Pareto successive halving: cheap invariant and replay checks first, growing development batches second, stochastic stress trials third, and a sealed promotion set last.",agent-improvement/runtime/fan-out-fan-in,"It preserves complementary behavior strategies, controls rollout cost, and prevents correctness gains from compensating for discipline or safety regressions.",https://ibm.github.io/prompt-declaration-language/autopdl/ ; https://github.com/gepa-ai/gepa,M,high,,agent-improvement,A1-sota,Produces evidence-backed promotion decisions that manual prompt editing and judgment-only deep modes cannot issue.,research-workstream,agent-improvement,agent-improvement is the owning per-mode workstream; compound runtime targets remain in original_target.,adopt-as-phase-013,Phase 013 owns per-mode and per-lane migrations.
DLR-C-075,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/74,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,26,"Add an independently versioned improver-agent lane trained on historical agent failures, with its own train/dev/sealed benchmarks and a frozen optimizer version recorded in every candidate lineage.",agent-improvement/runtime/continuity-threading,The mutation policy can accumulate transferable diagnosis skill without recursively changing during an experiment or contaminating the promotion judge.,https://arxiv.org/abs/2606.04465,M,high,,agent-improvement,A1-sota,Makes improvement capability itself a benchmarked reusable asset while preserving an external promotion authority.,research-workstream,agent-improvement,agent-improvement is the owning per-mode workstream; compound runtime targets remain in original_target.,defer-with-reason,Training a separate improver-agent lane creates a second optimization program before typed agent changes and sealed evaluation are proven.
DLR-C-076,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/75,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,27,"Build a contract-to-benchmark compiler that parses normative agent clauses into typed obligations and reports clause, authority-conflict, transition, side-effect, negative-capability, and perturbation coverage.",agent-improvement/runtime-gauges-observability,The current aggregate scoring can improve while entire classes of behavioral obligations remain untested.,https://github.com/Junjie-Ye/CCTU,L,high,,agent-improvement,A2-moat,"Turns an AGENT definition into an executable behavioral contract, which manual editing and the non-improvement deep modes cannot certify.",research-workstream,agent-improvement,agent-improvement is the owning per-mode workstream; compound runtime targets remain in original_target.,merge-into-DLR-C-085,"The agent-change compiler is the stronger end-to-end contract compiler for clauses, assertions, scenarios, and promotion impact."
DLR-C-077,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/76,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,27,"Add a versioned discipline stress suite with act/refuse/clarify families, authority-conflict injections, tool and state failures, side-effect oracles, and metamorphic variants generated from every seed case.",agent-improvement/runtime-fan-out-fan-in,This exposes regressions hidden by ordinary happy-path tasks and permits parallel execution by behavior family without collapsing distinct failure modes.,https://github.com/CAR-bench/car-bench,L,high,,agent-improvement,A2-moat,"Measures whether the agent remains disciplined under pressure, not merely whether its edited prompt sounds clearer or completes familiar examples.",research-workstream,agent-improvement,agent-improvement is the owning per-mode workstream; compound runtime targets remain in original_target.,merge-into-DLR-C-084,"The patch-causal scenario compiler is the stronger source for discipline, conflict, failure, and hostile-override stress cases."
DLR-C-078,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/77,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,27,"Introduce a content-addressed behavioral compatibility certificate and staged proposed-to-shadow-to-canary-to-promoted lifecycle, with critical Pass^3 gates, paired family deltas, sealed canaries, evaluator and environment digests, and an explicit rollback reference.",agent-improvement/runtime-state-jsonl-checkpointing/runtime-locks-recovery,Promotion becomes reproducible and reversible while preventing aggregate-score gains from masking family regressions or lucky executions.,https://github.com/claw-eval/claw-eval; https://github.com/agentevals-dev/agentevals; https://arxiv.org/abs/2605.26275,L,high,,agent-improvement,A2-moat,Makes agent-improvement an agent-definition CI/CD system whose output is a verifiable promotion decision rather than a preferred prompt draft.,research-workstream,agent-improvement,agent-improvement is the owning per-mode workstream; compound runtime targets remain in original_target.,adopt-as-phase-014,Phase 014 owns staged migration and authority cutover.
DLR-C-079,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/78,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,28,"Add a typed BehaviorExperiment layer with known-locus defect injection, clean and perturbed variants, receipt predicates, causal-blame scoring, and collateral-utility measurements.",agent-improvement + runtime/gauges-observability,It distinguishes a genuine localized repair from an accidental aggregate-score improvement and directly closes the open causal blame-assignment thread.,https://github.com/agiresearch/ASB,L,high,,agent-improvement,A3-mech,This turns agent-improvement into a controlled behavioral laboratory; manual editing and the other modes do not connect known interventions to attributable agent-definition repairs.,research-workstream,agent-improvement,agent-improvement is the owning per-mode workstream; compound runtime targets remain in original_target.,adopt-as-phase-013,Phase 013 owns per-mode and per-lane migrations.
DLR-C-080,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/79,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,28,"Implement failure-clustered textual-gradient proposals as single-locus agent-package diffs, then retain a top-k Pareto frontier with patch ablations before allowing recombination.",agent-improvement + runtime/dedup-novelty,It adds useful reflective and evolutionary search without losing attribution to broad multi-clause mutations or collapsing tradeoffs into one scalar.,https://github.com/maitrix-org/PromptAgent and https://github.com/sentient-agi/EvoSkill,L,high,,agent-improvement,A3-mech,"The mode evolves versioned agent programs while preserving clause-level causal lineage, rather than producing another optimized prompt string.",research-workstream,agent-improvement,agent-improvement is the owning per-mode workstream; compound runtime targets remain in original_target.,adopt-as-phase-013,Phase 013 owns per-mode and per-lane migrations.
DLR-C-081,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/80,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,28,"Require a sealed promotion lane that replays candidates through at least one non-discovery executor family, uses an isolated verifier, and emits a hash-bound behavioral transfer certificate with a rollback parent.",agent-improvement + runtime/state-jsonl-checkpointing,Executor-specific prompt wins and verifier leakage otherwise masquerade as durable agent improvements.,https://github.com/harbor-framework/harbor,M,high,,agent-improvement,A3-mech,"The resulting artifact is a portable behavioral warranty, which is stronger and more operationally valuable than vibes-based prompt approval or a generic improvement report.",research-workstream,agent-improvement,agent-improvement is the owning per-mode workstream; compound runtime targets remain in original_target.,merge-into-DLR-C-078,"The staged behavioral compatibility lifecycle already includes sealed cross-executor evidence, transfer certification, and rollback ancestry."
DLR-C-082,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/81,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,29,"Add a four-ring evaluation manifest: visible optimizer fixtures, sealed semantic variants, untouched-family sentinels, and rotating canaries. Record exposure epoch and retire any hidden fixture after proposer-visible failure disclosure.",agent-improvement + runtime/state-jsonl-checkpointing,"This distinguishes ordinary holdout performance from semantic robustness, capability retention, and contamination-resistant validation.",https://github.com/microsoftarchive/promptbench,L,high,,agent-improvement,A4-fail,"Turns agent-improvement into a blind, governed behavioral experiment rather than an automated form of prompt tweaking.",research-workstream,agent-improvement,agent-improvement is the owning per-mode workstream; compound runtime targets remain in original_target.,adopt-as-phase-013,Phase 013 owns per-mode and per-lane migrations.
DLR-C-083,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/82,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,29,Replace aggregate-only promotion with family-level retention contracts and three-state stability. Missing samples are insufficientEvidence; critical families use all-samples-pass; other families require candidate lower-bound delta above a configured negative epsilon and bounded worst-variant loss.,agent-improvement + runtime/gauges-observability,"Blocks capability regressions that Pareto and mean-score gates miss, while preventing absent or all-zero evidence from appearing stable.",https://arxiv.org/abs/2403.08425,M,high,,agent-improvement,A4-fail,,research-workstream,agent-improvement,agent-improvement is the owning per-mode workstream; compound runtime targets remain in original_target.,adopt-as-phase-013,Phase 013 owns per-mode and per-lane migrations.
DLR-C-084,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/83,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,29,"Build patch-causal evaluation: compile inherited agent clauses into clean, semantic-variant, authority-conflict, shadowing, and hostile-override scenarios; default to one clause mutation per candidate and ablate multi-clause winners before promotion. Emit behavioral-semver impact from changed and regressed families.",agent-improvement,"Connects behavioral deltas to specific instruction clauses and makes rollback, review, and transfer across executors defensible.",https://github.com/THUDM/AgentBench,L,high,,agent-improvement,A4-fail,This causal clause-to-behavior-to-promotion chain is the clearest moat over manual editing and every read-only or deliberative deep mode.,research-workstream,agent-improvement,agent-improvement is the owning per-mode workstream; compound runtime targets remain in original_target.,adopt-as-phase-013,Phase 013 owns per-mode and per-lane migrations.
DLR-C-085,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/84,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,30,"Add compile-agent-change producing change-contract.json, static assertions, trace policies, generated scenarios, and a patch/minor/major promotion matrix from the base, candidate, and inheritance graph.",agent-improvement,"It converts prose diffs into testable intended and preserved behavior, closes the inherited-clause gap, and makes promotion scope explicit.",https://github.com/invariantlabs-ai/invariant ; https://github.com/langwatch/scenario,M,high,,agent-improvement,A5-synth,Turns agent-improvement into behavioral change control for agent constitutions rather than another scalar prompt optimizer.,research-workstream,agent-improvement,agent-improvement is the owning per-mode workstream; compound runtime targets remain in original_target.,adopt-as-phase-013,Phase 013 owns per-mode and per-lane migrations.
DLR-C-086,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/85,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,30,"Implement a constrained adaptive promotion allocator with mandatory family/executor sentinels, paired-delta IRT calibration, time-uniform non-inferiority bounds, and a canary exposure/retirement ledger.",agent-improvement,"It reduces the benchmark matrix while preserving causal comparison, transfer coverage, and contamination-aware evidence validity.",https://github.com/Peiyu-Georgia-Li/ATLAS ; https://arxiv.org/abs/1810.08240 ; https://github.com/METR/public-tasks,L,high,,agent-improvement,A5-synth,Produces a defensible transfer envelope and evidence freshness record that manual tweaking and generic prompt optimization do not provide.,research-workstream,agent-improvement,agent-improvement is the owning per-mode workstream; compound runtime targets remain in original_target.,defer-with-reason,IRT calibration and time-uniform adaptive allocation are optimization layers that can wait for stable family-level promotion evidence.
DLR-C-087,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/86,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,30,"Add failure-triggered counterfactual replay using changed clauses as do_context interventions and executors as do_policy interventions, escalating to budgeted Shapley attribution only for unresolved interactions.",agent-improvement,It separates candidate-caused regressions from executor variance and localizes the smallest repair surface before another mutation.,https://github.com/jaineet17/causal-agent-replay ; https://arxiv.org/abs/2606.08275,M,high,,agent-improvement,A5-synth,"Makes the mode an evidence-producing causal debugger for agent-definition changes, not only an evaluator.",research-workstream,agent-improvement,agent-improvement is the owning per-mode workstream; compound runtime targets remain in original_target.,adopt-as-phase-013,Phase 013 owns per-mode and per-lane migrations.
DLR-C-088,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/87,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,31,"Add BenchmarkDesign and TrialResult events implementing paired task blocks, randomized path/order, crossed model-path factors, repeated seeds where needed, clustered bootstrap intervals, and dimension-specific non-inferiority promotion gates.",model-benchmark; runtime/fan-out-fan-in; runtime/gauges-observability,"This separates real treatment effects from task, sampling, and path variance and prevents a weighted point score from promoting an uncertain or confounded winner.",https://inspect.aisi.org.uk/metrics.html and https://github.com/lmarena/arena-hard-auto/blob/main/show_result.py,M,high,,model-benchmark,A1-sota,It makes the mode a causal stack-selection experiment rather than another score-producing leaderboard.,research-workstream,model-benchmark,model-benchmark is the owning per-mode workstream; compound runtime targets remain in original_target.,adopt-as-phase-013,Phase 013 owns per-mode and per-lane migrations.
DLR-C-089,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/88,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,31,"Insert a versioned judge-calibration firewall: deterministic checks first, blinded mirrored pairwise judgments, style-feature controls, a task- and candidate-specific oracle slice, prediction-powered correction, calibration-aware intervals, and explicit abstention.",model-benchmark; runtime/state-jsonl-checkpointing; runtime/gauges-observability,"Judge disagreement is measurement error, not ordinary model variance; uncorrected or shared calibration can reverse the selected model.",https://arxiv.org/abs/2605.06939 and https://www.amazon.science/publications/precise-reducing-the-bias-of-llm-evaluations-using-prediction-powered-ranking-estimation,M,high,,model-benchmark,A1-sota,,research-workstream,model-benchmark,model-benchmark is the owning per-mode workstream; compound runtime targets remain in original_target.,adopt-as-phase-013,Phase 013 owns per-mode and per-lane migrations.
DLR-C-090,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/89,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,31,"Build a sealed task-lineage compiler from current workflow traces and validated counterfactuals, then learn prompt/task-conditioned Bradley-Terry strengths and emit a versioned cost-aware routing policy rather than a global winner.",model-benchmark; runtime/dedup-novelty; runtime/budget-cost; runtime/continuity-threading,"Private current tasks, objective receipts, contamination lineage, and local cost constraints are precisely the evidence public leaderboards and manual comparisons cannot supply.","https://github.com/lmarena/p2l, https://github.com/Code2Bench/Code2Bench, and https://github.com/megagonlabs/FuncBenchGen",L,high,,model-benchmark,A1-sota,This turns model-benchmark into the only deep mode that answers which complete executor policy should handle each exact evolving task family and updates the live router from controlled evidence.,research-workstream,model-benchmark,model-benchmark is the owning per-mode workstream; compound runtime targets remain in original_target.,adopt-as-phase-013,Phase 013 owns per-mode and per-lane migrations.
DLR-C-091,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/90,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,32,"Add a Private Workload Contract and executionPath axis to sweep-benchmark.cjs: freeze a stratified workload snapshot with task cluster, traffic weight, failure severity, oracle_ref, source cutoff, and exposure state; expand identical task IDs across router-replay, router-live, and direct-live paths; report public/private rank correlation, public-top-1 regret, route regret, and costly-slice failures.","model-benchmark, runtime/state-jsonl-checkpointing, runtime/gauges-observability","Paired own-task evidence answers the deployment question that a public aggregate cannot, while retaining public leaderboards as inexpensive shortlist priors.",https://openreview.net/forum?id=kVrKQ83PPo and https://github.com/openai/evals,L,high,,model-benchmark,A2-moat,"UNIQUENESS-SHARPENING: makes proprietary workload regret recovered by in-workflow evaluation the mode's defining output, which public leaderboards and the other deep modes cannot observe.",research-workstream,model-benchmark,model-benchmark is the owning per-mode workstream; compound runtime targets remain in original_target.,adopt-as-phase-013,Phase 013 owns per-mode and per-lane migrations.
DLR-C-092,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/91,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,32,"Implement a sealed-canary JSONL lifecycle with creation hash, source timestamp, proposer and oracle visibility, evaluation count, disclosure, retirement, and replacement lineage; add invariant protocol siblings and select on quality lower bound plus protocol volatility or worst slice.","model-benchmark, runtime/state-jsonl-checkpointing, runtime/dedup-novelty, runtime/continuity-threading",It reduces memorization and evaluator leakage while preserving enough lineage to reproduce decisions and replace disclosed cases.,https://github.com/LiveCodeBench/LiveCodeBench and https://arxiv.org/abs/2602.02515,M,high,,model-benchmark,A2-moat,"Private, expiring, task-derived canaries create a defensible evidence asset unavailable to public benchmarks and manual comparisons.",research-workstream,model-benchmark,model-benchmark is the owning per-mode workstream; compound runtime targets remain in original_target.,merge-into-DLR-C-099,"The item-integrity registry is the stronger source of canary exposure, retirement, replacement, and affected-item replay."
DLR-C-093,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/92,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,32,"Wire dispatch-model.cjs usage fields through dispatchCell and every sweep row, including failures; aggregate inference, routing, retry, grader, and cache-adjusted cost plus p95 latency; choose the cheapest candidate whose paired quality lower bound and latency satisfy profile gates, expose the Pareto set, and stop sampling statistically dominated cells after a configurable minimum.","model-benchmark, runtime/budget-cost, runtime/fan-out-fan-in, runtime/gauges-observability","The checkout already has normalized usage fields and paired-bootstrap statistics, but the sweep currently discards usage and substitutes output length for efficiency.",https://github.com/vllm-project/guidellm and https://github.com/ulab-uiuc/LLMRouter,M,high,,model-benchmark,A2-moat,"Turns benchmark quality into an operational deployment decision under the user's actual prices, retries, routing overhead, and SLOs.",research-workstream,model-benchmark,model-benchmark is the owning per-mode workstream; compound runtime targets remain in original_target.,adopt-as-phase-013,Phase 013 owns per-mode and per-lane migrations.
DLR-C-094,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/93,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,33,"Add a versioned BenchmarkTrial JSONL schema and item-family registry containing common anchors, perturbation lineage, deterministic receipts, contamination evidence, judge identity, and normalized usage; propagate the dispatch envelope's existing token and cost fields into sweep rows.",model-benchmark,"The present aggregate rows cannot support clustered inference, resume-safe evidence lineage, contamination auditing, or real cost-aware selection, and the runner currently discards usage already parsed by the dispatcher.",https://github.com/huggingface/datatrove/blob/main/src/datatrove/pipeline/decont/n_grams.py,L,high,,model-benchmark,A3-mech,"Creates private, auditable task evidence that public leaderboards and one-off comparisons cannot observe or reconstruct.",research-workstream,model-benchmark,model-benchmark is the owning per-mode workstream; compound runtime targets remain in original_target.,merge-into-DLR-C-088,"The adopted benchmark design and trial event contract already records pairing, randomization, repeated seeds, receipts, and normalized usage."
DLR-C-095,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/94,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,33,"Replace the top-pair flat 90% bootstrap gate with a confirmatory engine: common-item pairing, task-family nested bootstrap, McNemar for binary outcomes, Holm-controlled promotion tests, per-dimension non-inferiority floors, stratified PPI judge correction, and Bradley-Terry or Davidson rank uncertainty.",model-benchmark,"This prevents false promotion from correlated perturbations, multiple comparisons, judge measurement error, presentation order, and rank instability.",https://github.com/ianarawjo/evalstats,L,high,,model-benchmark,A3-mech,,research-workstream,model-benchmark,model-benchmark is the owning per-mode workstream; compound runtime targets remain in original_target.,merge-into-DLR-C-100,"The selection-certificate reducer is the stronger confirmatory engine with pairing, nested uncertainty, hard floors, and multiplicity control."
DLR-C-096,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/95,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,33,"Make the terminal artifact a task-conditional selection policy with preferred model, fallback, confidence, evidence expiry, hard-floor status, Pareto position, and sensitivity to cost, latency, traffic mix, and failure-value assumptions.",model-benchmark,A single winner erases task specialization and business constraints; a policy turns benchmark evidence into an operational routing decision while preserving uncertainty.,https://github.com/sksoumik/llm-as-judge,M,high,,model-benchmark,A3-mech,"This is the moat: private workflow-conditioned, cost-aware, longitudinal model routing rather than a generic public rank or an ephemeral manual verdict.",research-workstream,model-benchmark,model-benchmark is the owning per-mode workstream; compound runtime targets remain in original_target.,merge-into-DLR-C-100,"The target selection certificate already emits switch, retain, conditional-route, or insufficient-evidence policy outcomes."
DLR-C-097,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/96,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,34,"Add frozen validity-plan.json and derived validity-card.json contracts, append validity events to the run JSONL, and require a hash-matched all-pass validity card in the Lane B promoter; any required unknown blocks promotion.",model-benchmark,"Repeatability and aggregate score do not establish contamination safety, judge validity, adequate power, or gold correctness; a separate gate prevents these threats from being averaged into a plausible score.",https://github.com/SKYLENAGE-AI/HLE-Verified,L,high,,model-benchmark,A4-fail,"This turns the mode into a self-auditing private measurement governor whose decisions remain traceable to local tasks, exposure history, judges, gold versions, and costs—evidence public leaderboards and manual bake-offs cannot possess.",research-workstream,model-benchmark,model-benchmark is the owning per-mode workstream; compound runtime targets remain in original_target.,adopt-as-phase-013,Phase 013 owns per-mode and per-lane migrations.
DLR-C-098,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/97,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,34,"Replace direct gradeD4 dispatch with a blinded judge-audit orchestrator: independent cross-family audit calls, counterbalanced order and style/provenance probes, reducer-computed rubric totals, per-axis monotonicity tests, and adjudication or unknown on material disagreement rather than averaging.",model-benchmark,The current dispute helper is unwired and same-family; even when activated it would measure prompt stance while preserving correlated model bias and could hide disagreement in a mean.,https://github.com/penfever/judgment-to-noise,L,high,,model-benchmark,A4-fail,"Local metamorphic probes can target the exact workflow outputs and failure costs being selected, producing a task-specific judge reliability card unavailable from generic judge rankings.",research-workstream,model-benchmark,model-benchmark is the owning per-mode workstream; compound runtime targets remain in original_target.,merge-into-DLR-C-089,"The judge-calibration firewall is the stronger blinded, mirrored, style-controlled, oracle-corrected adjudication contract."
DLR-C-099,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/98,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,34,"Introduce a versioned item-integrity registry combining component-level gold review, visibility and exposure lineage, fresh same-task contamination references, task-family coverage, and a predeclared small-sample decision rule; replay only affected items when labels or references change.",model-benchmark,"This closes adaptive fixture leakage, train-test contamination, fixed-N false promotion, and silent oracle corruption while keeping the extra dispatch budget concentrated on decision-sensitive evidence.",https://github.com/eth-sri/ConStat,L,high,,model-benchmark,A4-fail,"The registry connects private task provenance and longitudinal corrections directly to operational model routing, which neither public leaderboards nor one-off comparisons can reconstruct.",research-workstream,model-benchmark,model-benchmark is the owning per-mode workstream; compound runtime targets remain in original_target.,adopt-as-phase-013,Phase 013 owns per-mode and per-lane migrations.
DLR-C-100,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/99,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,35,"Add a selection-certificate reducer over the existing trial ledger. Block by task_instance_id, cluster repeated decodes by task or task family, apply hard quality/safety/tool/latency constraints first, then estimate paired incremental economic utility with confidence intervals, power or MDE, Holm correction, and utility-weight flip ranges. Emit switch, retain, conditional_route, or insufficient_evidence.",model-benchmark,This prevents noisy scalar-score differences and arbitrary five-dimension weights from becoming false WINNER decisions while still producing an operationally useful answer.,https://github.com/Shreyaskc/evalci and https://arxiv.org/abs/2605.30315,M,high,,model-benchmark,A5-synth,"It converts local task evidence into a decision about whether this workflow should change models, which public rankings and manual comparisons cannot support.",research-workstream,model-benchmark,model-benchmark is the owning per-mode workstream; compound runtime targets remain in original_target.,adopt-as-phase-013,Phase 013 owns per-mode and per-lane migrations.
DLR-C-101,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/100,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,35,"Create a trajectory-twin benchmark lane: sample de-identified representative workflow traces, freeze each prefix before the candidate action, replay all candidates against identical repository and tool state, and calibrate fidelity by replaying the incumbent against itself. Mark results invalid when tool responses or resulting state transitions exceed a declared fidelity tolerance.",model-benchmark,Representative trace replay measures behavior on the actual task distribution and reveals failures that curated fixtures may omit; self-replay distinguishes model differences from simulator error.,https://arxiv.org/abs/2607.07184,L,high,,model-benchmark,A5-synth,"This is the moat: only an in-workflow mode can perform controlled model substitution over private, temporally current task and tool state while preserving the surrounding process.",research-workstream,model-benchmark,model-benchmark is the owning per-mode workstream; compound runtime targets remain in original_target.,defer-with-reason,Trajectory-twin replay is expensive and fidelity-sensitive; defer until the ordinary paired benchmark and capsule contracts are stable.
DLR-C-102,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/101,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,35,"Introduce a content-addressed BenchmarkCapsule and workload-envelope matrix. Canonically hash fixtures, task recipe, prompt and tool schemas, scorer and judge versions, decoding settings, exact model endpoint/version, price snapshot, and traffic profile; evaluate candidates across observed context-length, concurrency, prefix-reuse, and request-rate treatments, and expire the certificate when a signed component or traffic distribution changes.",model-benchmark,"This makes results reproducible, prevents stale model aliases or changed judges from inheriting old evidence, and avoids selecting a model that wins isolated quality tests but violates the real service envelope.","https://github.com/IBM/unitxt, https://github.com/mjpost/sacrebleu, and https://github.com/llm-d/llm-d-benchmark",M,high,,model-benchmark,A5-synth,The capsule binds model quality to the user's exact workflow contract and deployment conditions rather than a public benchmark's generic environment.,research-workstream,model-benchmark,model-benchmark is the owning per-mode workstream; compound runtime targets remain in original_target.,adopt-as-phase-013,Phase 013 owns per-mode and per-lane migrations.
